race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit
Bahrain,45,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,148.352,219.166,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,1,0,0
Bahrain,46,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,119.839,213.854,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,2,0,0
Bahrain,47,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,119.877,169.885,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,3,0,0
Bahrain,48,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,113.739,132.26,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,4,0,0
Bahrain,49,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,98.201,84.24,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,5,0,0
Bahrain,50,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,98.299,38.11,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,6,0,0
Bahrain,51,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,98.243,41.783,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,7,0,0
Bahrain,52,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,98.599,45.355,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,8,0,0
Bahrain,53,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,98.452,48.68,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,9,0,0
Bahrain,54,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,19.0,98.533,51.784,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,10,0,0
Bahrain,55,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,18.0,99.236,55.593,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,11,0,0
Bahrain,56,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,18.0,99.102,59.022,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,12,0,0
Bahrain,57,HUL,564,Aston Martin,Mercedes M13 E,17,92.777,17.0,101.18,63.829,17,0,31.114,42.491,24.211,97.816,232.2,259.1,287.7,319.5,Softnew,0.0,1,0,13,0,0
Bahrain,0,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,0.0,0.0,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,0,0,15
Bahrain,1,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,6.0,102.993,3.923,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,1,0,15
Bahrain,2,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,6.0,99.092,5.162,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,2,0,15
Bahrain,3,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,5.0,99.473,6.363,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,3,0,15
Bahrain,4,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,5.0,98.741,6.69,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,4,0,15
Bahrain,5,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,5.0,98.861,7.08,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,5,0,15
Bahrain,6,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,5.0,99.218,7.586,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,6,0,15
Bahrain,7,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,5.0,99.264,8.015,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,7,0,15
Bahrain,8,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,5.0,99.825,8.889,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,8,0,15
Bahrain,9,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,5.0,100.215,10.297,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,9,0,15
Bahrain,10,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,99.806,10.98,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,10,0,15
Bahrain,11,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,99.931,11.605,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,11,0,15
Bahrain,12,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,99.754,12.103,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,12,0,15
Bahrain,13,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,99.992,12.816,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,13,0,15
Bahrain,14,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,3.0,100.035,13.222,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,14,0,15
Bahrain,15,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,2.0,102.445,13.626,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,25.046,2,0,0,1,33
Bahrain,16,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,118.858,14.824,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,1,0,33
Bahrain,17,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.634,13.938,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,2,0,33
Bahrain,18,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.852,13.156,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,3,0,33
Bahrain,19,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.214,12.962,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,4,0,33
Bahrain,20,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.532,12.932,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,5,0,33
Bahrain,21,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.629,12.754,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,6,0,33
Bahrain,22,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.862,12.864,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,7,0,33
Bahrain,23,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.96,13.05,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,8,0,33
Bahrain,24,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,98.155,13.292,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,9,0,33
Bahrain,25,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,98.419,13.65,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,10,0,33
Bahrain,26,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,98.693,13.972,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,11,0,33
Bahrain,27,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,98.563,13.75,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,12,0,33
Bahrain,28,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,98.697,13.396,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,13,0,33
Bahrain,29,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,98.99,13.499,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,14,0,33
Bahrain,30,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,98.879,13.024,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,15,0,33
Bahrain,31,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,3.0,99.292,10.771,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,16,0,33
Bahrain,32,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,2.0,99.222,2.543,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Mediumnew,0.0,2,0,17,0,33
Bahrain,33,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,2.0,101.868,2.496,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,24.173,1,1,0,1,43
Bahrain,34,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,117.056,19.519,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,1,0,43
Bahrain,35,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.302,19.32,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,2,0,43
Bahrain,36,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.511,19.27,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,3,0,43
Bahrain,37,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.119,19.726,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,4,0,43
Bahrain,38,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.755,19.858,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,5,0,43
Bahrain,39,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.987,19.906,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,6,0,43
Bahrain,40,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.178,20.277,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,7,0,43
Bahrain,41,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.639,20.872,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,8,0,43
Bahrain,42,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,97.255,21.087,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,9,0,43
Bahrain,43,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,100.228,23.969,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,24.947,1,1,0,1,0
Bahrain,44,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,5.0,116.521,42.981,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,1,0,0
Bahrain,45,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,103.562,49.13,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,2,0,0
Bahrain,46,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,128.4,52.379,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,3,0,0
Bahrain,47,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,132.05,20.583,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,4,0,0
Bahrain,48,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,136.085,5.304,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,5,0,0
Bahrain,49,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,145.098,4.181,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,6,0,0
Bahrain,50,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,141.747,1.499,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,7,0,0
Bahrain,51,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.389,3.318,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,8,0,0
Bahrain,52,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.089,4.38,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,9,0,0
Bahrain,53,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,4.0,96.113,5.366,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,10,0,0
Bahrain,54,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,3.0,96.755,6.692,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,11,0,0
Bahrain,55,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,3.0,96.436,7.701,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,12,0,0
Bahrain,56,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,3.0,96.286,8.314,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,13,0,0
Bahrain,57,PER,785,Red Bull,Red Bull RBPTH001,4,90.921,,0.0,0.0,18,0,30.784,41.059,23.509,95.352,238.3,263.7,287.4,325.8,Softused,0.0,1,1,14,0,0
Bahrain,0,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,0.0,0.0,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,0,0,14
Bahrain,1,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,100.236,1.166,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,1,0,14
Bahrain,2,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,97.88,1.193,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,2,0,14
Bahrain,3,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.357,1.278,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,3,0,14
Bahrain,4,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.566,1.43,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,4,0,14
Bahrain,5,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.877,1.836,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,5,0,14
Bahrain,6,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.94,2.064,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,6,0,14
Bahrain,7,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.062,2.291,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,7,0,14
Bahrain,8,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.092,2.432,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,8,0,14
Bahrain,9,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.251,2.876,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,9,0,14
Bahrain,10,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.392,3.145,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,10,0,14
Bahrain,11,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.479,3.318,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,11,0,14
Bahrain,12,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.41,3.472,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,12,0,14
Bahrain,13,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.534,3.727,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,13,0,14
Bahrain,14,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,102.05,6.148,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,24.897,1,0,0,1,30
Bahrain,15,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,4.0,117.409,21.516,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,1,0,30
Bahrain,16,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,96.905,0.761,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,2,0,30
Bahrain,17,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,97.587,0.828,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,3,0,30
Bahrain,18,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,97.717,0.911,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,4,0,30
Bahrain,19,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,97.728,1.231,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,5,0,30
Bahrain,20,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.257,1.926,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,6,0,30
Bahrain,21,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.294,2.413,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,7,0,30
Bahrain,22,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.243,2.904,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,8,0,30
Bahrain,23,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.091,3.221,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,9,0,30
Bahrain,24,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.187,3.495,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,10,0,30
Bahrain,25,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.372,3.806,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,11,0,30
Bahrain,26,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.476,3.911,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,12,0,30
Bahrain,27,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.823,3.949,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,13,0,30
Bahrain,28,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,98.782,3.68,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,14,0,30
Bahrain,29,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.384,4.177,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softnew,0.0,1,0,15,0,30
Bahrain,30,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,101.537,6.36,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,24.937,2,0,0,1,43
Bahrain,31,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,4.0,117.239,22.054,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,1,0,43
Bahrain,32,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,4.0,96.527,11.131,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,2,0,43
Bahrain,33,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,4.0,96.347,5.563,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,3,0,43
Bahrain,34,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,96.384,1.914,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,4,0,43
Bahrain,35,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,96.731,2.144,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,5,0,43
Bahrain,36,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,96.92,2.503,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,6,0,43
Bahrain,37,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,96.962,2.802,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,7,0,43
Bahrain,38,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,96.898,3.077,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,8,0,43
Bahrain,39,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,97.255,3.393,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,9,0,43
Bahrain,40,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,97.308,3.894,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,10,0,43
Bahrain,41,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,97.284,4.134,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,11,0,43
Bahrain,42,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,97.855,4.949,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Mediumnew,0.0,2,0,12,0,43
Bahrain,43,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,99.787,7.39,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,24.402,1,1,0,1,0
Bahrain,44,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,3.0,117.242,27.123,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,1,0,0
Bahrain,45,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,95.747,25.457,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,2,0,0
Bahrain,46,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,129.941,30.247,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,3,0,0
Bahrain,47,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,134.782,1.183,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,4,0,0
Bahrain,48,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,151.764,1.583,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,5,0,0
Bahrain,49,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,145.374,0.736,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,6,0,0
Bahrain,50,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,144.508,0.815,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,7,0,0
Bahrain,51,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,95.44,1.685,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,8,0,0
Bahrain,52,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,95.462,2.12,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,9,0,0
Bahrain,53,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,2.0,95.927,2.92,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,10,0,0
Bahrain,54,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,13.0,124.094,31.585,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,11,0,0
Bahrain,55,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,,0.0,0.0,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,12,0,0
Bahrain,56,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,,0.0,0.0,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,13,0,0
Bahrain,57,VER,821,Red Bull,Red Bull RBPTH001,2,90.681,,0.0,0.0,19,0,30.517,41.27,23.565,95.352,237.4,265.9,286.7,327.9,Softused,0.0,1,1,14,0,0
Bahrain,0,GAS,838,AlphaTauri,Red Bull RBPTH001,10,92.338,10.0,0.0,0.0,20,0,31.029,42.224,23.928,97.181,232.8,257.6,287.6,326.5,Softused,0.0,1,1,0,0,14
Bahrain,1,GAS,838,AlphaTauri,Red Bull RBPTH001,10,92.338,8.0,104.27,5.2,20,0,31.029,42.224,23.928,97.181,232.8,257.6,287.6,326.5,Softused,0.0,1,1,1,0,14
Bahrain,2,GAS,838,AlphaTauri,Red Bull RBPTH001,10,92.338,8.0,100.169,7.516,20,0,31.029,42.224,23.928,97.181,232.8,257.6,287.6,326.5,Softused,0.0,1,1,2,0,14
Bahrain,3,GAS,838,AlphaTauri,Red Bull RBPTH001,10,92.338,8.0,99.968,9.212,20,0,31.029,42.224,23.928,97.181,232.8,257.6,287.6,326.5,Softused,0.0,1,1,3,0,14
