race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances
Australian,28,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,83.532,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,6,0,0,0,0,1,58.0,0.4827586206896552,0.10344827586206896,0.0,5278
Australian,29,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.857,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,7,0,0,0,0,1,58.0,0.5,0.1206896551724138,0.0,5278
Australian,30,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.642,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,8,0,0,0,0,1,58.0,0.5172413793103449,0.13793103448275862,0.0,5278
Australian,31,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.45,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,9,0,0,0,0,1,58.0,0.5344827586206896,0.15517241379310345,0.0,5278
Australian,32,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.394,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,10,0,0,0,0,1,58.0,0.5517241379310345,0.1724137931034483,0.0,5278
Australian,33,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.023,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,11,0,0,0,0,1,58.0,0.5689655172413793,0.1896551724137931,0.0,5278
Australian,34,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.445,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,12,0,0,0,0,1,58.0,0.5862068965517241,0.20689655172413793,0.0,5278
Australian,35,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.124,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,13,0,0,0,0,1,58.0,0.603448275862069,0.22413793103448276,0.0,5278
Australian,36,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.986,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,14,0,0,0,0,1,58.0,0.6206896551724138,0.2413793103448276,0.0,5278
Australian,37,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.995,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,15,0,0,0,0,1,58.0,0.6379310344827587,0.25862068965517243,0.0,5278
Australian,38,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.291,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,16,0,0,0,0,1,58.0,0.6551724137931034,0.27586206896551724,0.0,5278
Australian,39,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,97.133,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,17,0,0,0,0,1,58.0,0.6724137931034483,0.29310344827586204,0.0,5278
Australian,40,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,103.09,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,18,0,0,0,0,1,58.0,0.6896551724137931,0.3103448275862069,0.0,5278
Australian,41,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.961,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,19,0,0,0,0,1,58.0,0.7068965517241379,0.3275862068965517,0.0,5278
Australian,42,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.545,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,20,0,0,0,0,1,58.0,0.7241379310344828,0.3448275862068966,0.0,5278
Australian,43,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.559,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,21,0,0,0,0,1,58.0,0.7413793103448276,0.3620689655172414,0.0,5278
Australian,44,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.953,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,22,0,0,0,0,1,58.0,0.7586206896551724,0.3793103448275862,0.0,5278
Australian,45,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.427,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,23,0,0,0,0,1,58.0,0.7758620689655172,0.39655172413793105,0.0,5278
Australian,46,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.626,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,24,0,0,0,0,1,58.0,0.7931034482758621,0.41379310344827586,0.0,5278
Australian,47,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.728,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,25,0,0,0,0,1,58.0,0.8103448275862069,0.43103448275862066,0.0,5278
Australian,48,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.489,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,26,0,0,0,0,1,58.0,0.8275862068965517,0.4482758620689655,0.0,5278
Australian,49,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,80.966,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,27,0,0,0,0,1,58.0,0.8448275862068966,0.46551724137931033,0.0,5278
Australian,50,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.017,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,28,0,0,0,0,1,58.0,0.8620689655172413,0.4827586206896552,0.0,5278
Australian,51,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.504,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,29,0,0,0,0,1,58.0,0.8793103448275862,0.5,0.0,5278
Australian,52,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.27,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,30,0,0,0,0,1,58.0,0.896551724137931,0.5172413793103449,0.0,5278
Australian,53,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.559,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,31,0,0,0,0,1,58.0,0.9137931034482759,0.5344827586206896,0.0,5278
Australian,54,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.074,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,32,0,0,0,0,1,58.0,0.9310344827586207,0.5517241379310345,0.0,5278
Australian,55,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.127,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,33,0,0,0,0,1,58.0,0.9482758620689655,0.5689655172413793,0.0,5278
Australian,56,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,81.629,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,34,0,0,0,0,1,58.0,0.9655172413793104,0.5862068965517241,0.0,5278
