race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances
Miami,56,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,93.344,24.702,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,41,0,0,0,0,1,57.0,0.9824561403508771,0.7192982456140351,0.0,5412
Miami,57,ALO,239,Alpine,Renault E-Tech RE22,11,90.16,8.0,93.884,27.128,11,0,31.377,35.118,26.067,92.562,215.4,187.6,282.6,329.1,Hardused,0.0,3,1,42,0,0,0,0,1,57.0,1.0,0.7368421052631579,0.0,5412
Miami,0,TSU,849,AlphaTauri,Red Bull RBPTH001,9,89.932,9.0,0,0.0,12 -3,0,31.329,35.607,25.86,92.796,218.8,189.3,281.4,325.0,Mediumnew,0.0,2,0,0,0,11,0,1,0,57.0,0.0,0.0,0.19298245614035087,5412
Miami,1,TSU,849,AlphaTauri,Red Bull RBPTH001,9,89.932,10.0,103.367,6.69,12 -3,0,31.329,35.607,25.86,92.796,218.8,189.3,281.4,325.0,Mediumnew,0.0,2,0,1,0,11,0,1,0,57.0,0.017543859649122806,0.017543859649122806,0.19298245614035087,5412
Miami,2,TSU,849,AlphaTauri,Red Bull RBPTH001,9,89.932,10.0,97.169,9.47,12 -3,0,31.329,35.607,25.86,92.796,218.8,189.3,281.4,325.0,Mediumnew,0.0,2,0,2,0,11,0,1,0,57.0,0.03508771929824561,0.03508771929824561,0.19298245614035087,5412
Miami,3,TSU,849,AlphaTauri,Red Bull RBPTH001,9,89.932,10.0,96.339,11.344,12 -3,0,31.329,35.607,25.86,92.796,218.8,189.3,281.4,325.0,Mediumnew,0.0,2,0,3,0,11,0,1,0,57.0,0.05263157894736842,0.05263157894736842,0.19298245614035087,5412
Miami,4,TSU,849,AlphaTauri,Red Bull RBPTH001,9,89.932,10.0,95.962,12.983,12 -3,0,31.329,35.607,25.86,92.796,218.8,189.3,281.4,325.0,Mediumnew,0.0,2,0,4,0,11,0,1,0,57.0,0.07017543859649122,0.07017543859649122,0.19298245614035087,5412
Miami,5,TSU,849,AlphaTauri,Red Bull RBPTH001,9,89.932,10.0,96.836,15.856,12 -3,0,31.329,35.607,25.86,92.796,218.8,189.3,281.4,325.0,Mediumnew,0.0,2,0,5,0,11,0,1,0,57.0,0.08771929824561403,0.08771929824561403,0.19298245614035087,5412
Miami,6,TSU,849,AlphaTauri,Red Bull RBPTH001,9,89.932,12.0,99.018,20.407,12 -3,0,31.329,35.607,25.86,92.796,218.8,189.3,281.4,325.0,Mediumnew,0.0,2,0,6,0,11,0,1,0,57.0,0.10526315789473684,0.10526315789473684,0.19298245614035087,5412
Miami,7,TSU,849,AlphaTauri,Red Bull RBPTH001,9,89.932,12.0,96.688,22.549,12 -3,0,31.329,35.607,25.86,92.796,218.8,189.3,281.4,325.0,Mediumnew,0.0,2,0,7,0,11,0,1,0,57.0,0.12280701754385964,0.12280701754385964,0.19298245614035087,5412
