race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances,c1,c2,c3,c4,c5
French,31,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,100.177,28.472,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,13,0,0,0,0,1,53,0.58490566,0.245283019,0,5842,0,1,1,1,0
French,32,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.695,30.363,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,14,0,0,0,0,1,53,0.603773585,0.264150943,0,5842,0,1,1,1,0
French,33,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.796,32.259,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,15,0,0,0,0,1,53,0.622641509,0.283018868,0,5842,0,1,1,1,0
French,34,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.905,34.253,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,16,0,0,0,0,1,53,0.641509434,0.301886792,0,5842,0,1,1,1,0
French,35,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,100.215,36.167,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,17,0,0,0,0,1,53,0.660377358,0.320754717,0,5842,0,1,1,1,0
French,36,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.978,38.092,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,18,0,0,0,0,1,53,0.679245283,0.339622642,0,5842,0,1,1,1,0
French,37,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.947,39.769,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,19,0,0,0,0,1,53,0.698113208,0.358490566,0,5842,0,1,1,1,0
French,38,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,100.066,42.152,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,20,0,0,0,0,1,53,0.716981132,0.377358491,0,5842,0,1,1,1,0
French,39,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.739,43.864,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,21,0,0,0,0,1,53,0.735849057,0.396226415,0,5842,0,1,1,1,0
French,40,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.556,45.582,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,22,0,0,0,0,1,53,0.754716981,0.41509434,0,5842,0,1,1,1,0
French,41,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.449,47.295,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,23,0,0,0,0,1,53,0.773584906,0.433962264,0,5842,0,1,1,1,0
French,42,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.375,48.834,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,24,0,0,0,0,1,53,0.79245283,0.452830189,0,5842,0,1,1,1,0
French,43,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.44,50.632,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,25,0,0,0,0,1,53,0.811320755,0.471698113,0,5842,0,1,1,1,0
French,44,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.566,52.179,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,26,0,0,0,0,1,53,0.830188679,0.490566038,0,5842,0,1,1,1,0
French,45,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.766,54.089,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,27,0,0,0,0,1,53,0.849056604,0.509433962,0,5842,0,1,1,1,0
French,46,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.358,55.205,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,28,0,0,0,0,1,53,0.867924528,0.528301887,0,5842,0,1,1,1,0
French,47,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.285,56.417,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,29,0,0,0,0,1,53,0.886792453,0.547169811,0,5842,0,1,1,1,0
French,48,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.467,57.939,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,30,0,0,0,0,1,53,0.905660377,0.566037736,0,5842,0,1,1,1,0
French,51,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.411,59.489,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,33,0,0,0,0,1,53,0.962264151,0.622641509,0,5842,0,1,1,1,0
French,52,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,99.185,60.386,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,34,0,0,0,0,1,53,0.981132075,0.641509434,0,5842,0,1,1,1,0
French,53,STR,835,Aston Martin,Mercedes M13 E,15,93.439,10,100.605,62.549,10,1,25.17,30.077,43.599,98.846,111,280.2,302,331.1,Hardused,0,3,1,35,0,0,0,0,1,53,1,0.660377358,0,5842,0,1,1,1,0
French,2,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,101.161,11.897,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,2,0,19,0,1,0,53,0.037735849,0.037735849,0.358490566,5842,0,1,1,1,0
French,3,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.34,13.538,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,3,0,19,0,1,0,53,0.056603774,0.056603774,0.358490566,5842,0,1,1,1,0
French,4,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.078,15.528,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,4,0,19,0,1,0,53,0.075471698,0.075471698,0.358490566,5842,0,1,1,1,0
French,5,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.216,16.647,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,5,0,19,0,1,0,53,0.094339623,0.094339623,0.358490566,5842,0,1,1,1,0
French,6,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.344,18.381,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,6,0,19,0,1,0,53,0.113207547,0.113207547,0.358490566,5842,0,1,1,1,0
French,7,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.71,19.803,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,7,0,19,0,1,0,53,0.132075472,0.132075472,0.358490566,5842,0,1,1,1,0
French,8,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.834,21.673,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,8,0,19,0,1,0,53,0.150943396,0.150943396,0.358490566,5842,0,1,1,1,0
French,9,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.562,23.094,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,9,0,19,0,1,0,53,0.169811321,0.169811321,0.358490566,5842,0,1,1,1,0
French,10,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.724,24.963,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,10,0,19,0,1,0,53,0.188679245,0.188679245,0.358490566,5842,0,1,1,1,0
French,11,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,100.883,26.502,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,11,0,19,0,1,0,53,0.20754717,0.20754717,0.358490566,5842,0,1,1,1,0
French,12,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,101.964,29.42,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,12,0,19,0,1,0,53,0.226415094,0.226415094,0.358490566,5842,0,1,1,1,0
French,13,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,101.066,31.828,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,13,0,19,0,1,0,53,0.245283019,0.245283019,0.358490566,5842,0,1,1,1,0
French,14,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,101.077,33.893,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,14,0,19,0,1,0,53,0.264150943,0.264150943,0.358490566,5842,0,1,1,1,0
French,15,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,100.752,35.801,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,15,0,19,0,1,0,53,0.283018868,0.283018868,0.358490566,5842,0,1,1,1,0
French,16,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,100.726,37.672,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,16,0,19,0,1,0,53,0.301886792,0.301886792,0.358490566,5842,0,1,1,1,0
French,17,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,100.875,39.584,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Mediumused,0,2,1,17,0,19,0,1,0,53,0.320754717,0.320754717,0.358490566,5842,0,1,1,1,0
French,21,VET,702,Aston Martin,Mercedes M13 E,12,93.276,13,100.675,10.762,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,2,0,0,0,0,1,53,0.396226415,0.037735849,0,5842,0,1,1,1,0
French,22,VET,702,Aston Martin,Mercedes M13 E,12,93.276,13,101.011,13.999,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,3,0,0,0,0,1,53,0.41509434,0.056603774,0,5842,0,1,1,1,0
French,23,VET,702,Aston Martin,Mercedes M13 E,12,93.276,13,100.563,16.289,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,4,0,0,0,0,1,53,0.433962264,0.075471698,0,5842,0,1,1,1,0
French,24,VET,702,Aston Martin,Mercedes M13 E,12,93.276,13,100.06,18.34,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,5,0,0,0,0,1,53,0.452830189,0.094339623,0,5842,0,1,1,1,0
French,25,VET,702,Aston Martin,Mercedes M13 E,12,93.276,13,99.748,19.744,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,6,0,0,0,0,1,53,0.471698113,0.113207547,0,5842,0,1,1,1,0
French,26,VET,702,Aston Martin,Mercedes M13 E,12,93.276,13,99.736,21.53,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,7,0,0,0,0,1,53,0.490566038,0.132075472,0,5842,0,1,1,1,0
French,27,VET,702,Aston Martin,Mercedes M13 E,12,93.276,13,99.91,23.473,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,8,0,0,0,0,1,53,0.509433962,0.150943396,0,5842,0,1,1,1,0
French,28,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.586,25.363,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,9,0,0,0,0,1,53,0.528301887,0.169811321,0,5842,0,1,1,1,0
French,29,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.594,27.262,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,10,0,0,0,0,1,53,0.547169811,0.188679245,0,5842,0,1,1,1,0
French,30,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.718,29.489,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,11,0,0,0,0,1,53,0.566037736,0.20754717,0,5842,0,1,1,1,0
French,31,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.876,31.579,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,12,0,0,0,0,1,53,0.58490566,0.226415094,0,5842,0,1,1,1,0
French,32,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.767,33.542,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,13,0,0,0,0,1,53,0.603773585,0.245283019,0,5842,0,1,1,1,0
French,33,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.822,35.464,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,14,0,0,0,0,1,53,0.622641509,0.264150943,0,5842,0,1,1,1,0
French,34,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.788,37.341,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,15,0,0,0,0,1,53,0.641509434,0.283018868,0,5842,0,1,1,1,0
French,35,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,100.025,39.065,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,16,0,0,0,0,1,53,0.660377358,0.301886792,0,5842,0,1,1,1,0
French,36,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.917,40.929,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,17,0,0,0,0,1,53,0.679245283,0.320754717,0,5842,0,1,1,1,0
French,37,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,99.869,42.528,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,18,0,0,0,0,1,53,0.698113208,0.339622642,0,5842,0,1,1,1,0
French,38,VET,702,Aston Martin,Mercedes M13 E,12,93.276,12,100.554,45.399,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,19,0,0,0,0,1,53,0.716981132,0.358490566,0,5842,0,1,1,1,0
French,39,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.392,46.764,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,20,0,0,0,0,1,53,0.735849057,0.377358491,0,5842,0,1,1,1,0
French,40,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.507,48.433,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,21,0,0,0,0,1,53,0.754716981,0.396226415,0,5842,0,1,1,1,0
French,41,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.415,50.112,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,22,0,0,0,0,1,53,0.773584906,0.41509434,0,5842,0,1,1,1,0
French,42,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.124,51.4,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,23,0,0,0,0,1,53,0.79245283,0.433962264,0,5842,0,1,1,1,0
French,43,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.044,52.802,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,24,0,0,0,0,1,53,0.811320755,0.452830189,0,5842,0,1,1,1,0
French,44,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.259,54.042,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,25,0,0,0,0,1,53,0.830188679,0.471698113,0,5842,0,1,1,1,0
French,45,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.26,55.446,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,26,0,0,0,0,1,53,0.849056604,0.490566038,0,5842,0,1,1,1,0
French,46,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.239,56.443,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,27,0,0,0,0,1,53,0.867924528,0.509433962,0,5842,0,1,1,1,0
French,47,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.157,57.527,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,28,0,0,0,0,1,53,0.886792453,0.528301887,0,5842,0,1,1,1,0
French,48,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.083,58.665,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,29,0,0,0,0,1,53,0.905660377,0.547169811,0,5842,0,1,1,1,0
French,51,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.437,60.134,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,32,0,0,0,0,1,53,0.962264151,0.603773585,0,5842,0,1,1,1,0
French,52,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,99.218,61.064,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,33,0,0,0,0,1,53,0.981132075,0.622641509,0,5842,0,1,1,1,0
French,53,VET,702,Aston Martin,Mercedes M13 E,12,93.276,11,101.872,64.494,11,0,25.228,29.942,43.526,98.696,111.6,284.7,303.4,335.4,Hardused,0,3,1,34,0,0,0,0,1,53,1,0.641509434,0,5842,0,1,1,1,0
French,2,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,102.174,14.836,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,2,0,18,0,0,1,53,0.037735849,0.037735849,0.339622642,5842,0,1,1,1,0
French,3,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,16,101.845,17.982,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,3,0,18,0,0,1,53,0.056603774,0.056603774,0.339622642,5842,0,1,1,1,0
French,4,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,16,100.767,20.661,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,4,0,18,0,0,1,53,0.075471698,0.075471698,0.339622642,5842,0,1,1,1,0
French,5,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,16,100.789,22.353,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,5,0,18,0,0,1,53,0.094339623,0.094339623,0.339622642,5842,0,1,1,1,0
French,6,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,16,100.801,24.544,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,6,0,18,0,0,1,53,0.113207547,0.113207547,0.339622642,5842,0,1,1,1,0
French,7,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,16,101.08,26.336,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,7,0,18,0,0,1,53,0.132075472,0.132075472,0.339622642,5842,0,1,1,1,0
French,8,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,100.618,27.99,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,8,0,18,0,0,1,53,0.150943396,0.150943396,0.339622642,5842,0,1,1,1,0
French,9,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,100.73,29.579,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,9,0,18,0,0,1,53,0.169811321,0.169811321,0.339622642,5842,0,1,1,1,0
French,10,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,101.208,31.932,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,10,0,18,0,0,1,53,0.188679245,0.188679245,0.339622642,5842,0,1,1,1,0
French,11,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,101.047,33.635,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,11,0,18,0,0,1,53,0.20754717,0.20754717,0.339622642,5842,0,1,1,1,0
French,12,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,100.82,35.409,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,12,0,18,0,0,1,53,0.226415094,0.226415094,0.339622642,5842,0,1,1,1,0
French,13,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,101.156,37.907,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,13,0,18,0,0,1,53,0.245283019,0.245283019,0.339622642,5842,0,1,1,1,0
French,14,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,101.254,40.149,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,14,0,18,0,0,1,53,0.264150943,0.264150943,0.339622642,5842,0,1,1,1,0
French,15,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,100.823,42.128,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,15,0,18,0,0,1,53,0.283018868,0.283018868,0.339622642,5842,0,1,1,1,0
French,16,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,100.825,44.098,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,16,0,18,0,0,1,53,0.301886792,0.301886792,0.339622642,5842,0,1,1,1,0
French,17,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,14,100.799,45.934,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Hardnew,0,3,0,17,0,18,0,0,1,53,0.320754717,0.320754717,0.339622642,5842,0,1,1,1,0
French,21,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,12,100.786,10.191,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,3,0,0,0,1,0,53,0.396226415,0.056603774,0,5842,0,1,1,1,0
French,22,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,12,101.251,13.668,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,4,0,0,0,1,0,53,0.41509434,0.075471698,0,5842,0,1,1,1,0
French,23,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,12,100.304,15.699,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,5,0,0,0,1,0,53,0.433962264,0.094339623,0,5842,0,1,1,1,0
French,24,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,12,99.951,17.641,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,6,0,0,0,1,0,53,0.452830189,0.113207547,0,5842,0,1,1,1,0
French,25,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,12,99.719,19.016,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,7,0,0,0,1,0,53,0.471698113,0.132075472,0,5842,0,1,1,1,0
French,26,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,12,99.877,20.943,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,8,0,0,0,1,0,53,0.490566038,0.150943396,0,5842,0,1,1,1,0
French,27,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,12,99.801,22.777,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,9,0,0,0,1,0,53,0.509433962,0.169811321,0,5842,0,1,1,1,0
French,28,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,102.426,27.507,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,10,0,0,0,1,0,53,0.528301887,0.188679245,0,5842,0,1,1,1,0
French,29,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,99.806,29.618,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,11,0,0,0,1,0,53,0.547169811,0.20754717,0,5842,0,1,1,1,0
French,30,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,100.05,32.177,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,12,0,0,0,1,0,53,0.566037736,0.226415094,0,5842,0,1,1,1,0
French,31,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,100.149,34.54,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,13,0,0,0,1,0,53,0.58490566,0.245283019,0,5842,0,1,1,1,0
French,32,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,99.989,36.725,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,14,0,0,0,1,0,53,0.603773585,0.264150943,0,5842,0,1,1,1,0
French,33,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,100.157,38.982,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,15,0,0,0,1,0,53,0.622641509,0.283018868,0,5842,0,1,1,1,0
French,34,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,100.181,41.252,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,16,0,0,0,1,0,53,0.641509434,0.301886792,0,5842,0,1,1,1,0
French,35,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,15,100.289,43.24,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,17,0,0,0,1,0,53,0.660377358,0.320754717,0,5842,0,1,1,1,0
French,36,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,13,100.173,45.36,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,18,0,0,0,1,0,53,0.679245283,0.339622642,0,5842,0,1,1,1,0
French,37,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,13,99.425,46.515,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,19,0,0,0,1,0,53,0.698113208,0.358490566,0,5842,0,1,1,1,0
French,38,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,13,99.234,48.066,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,20,0,0,0,1,0,53,0.716981132,0.377358491,0,5842,0,1,1,1,0
French,39,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,13,99.446,49.485,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,21,0,0,0,1,0,53,0.735849057,0.396226415,0,5842,0,1,1,1,0
French,40,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,13,99.573,51.22,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,22,0,0,0,1,0,53,0.754716981,0.41509434,0,5842,0,1,1,1,0
French,41,GAS,838,AlphaTauri,Red Bull RBPTH001,14,93.439,13,99.663,53.147,12,0,24.963,29.954,43.433,98.35,110.5,281.9,301,337,Mediumnew,0,2,0,23,0,0,0,1,0,53,0.773584906,0.433962264,0,5842,0,1,1,1,0
